#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CD69	STAT1	9606.ENSP00000228434	9606.ENSP00000354394	0	0	0	0	0.081	0	0	0.486	0.508
CD69	SLC3A2	9606.ENSP00000228434	9606.ENSP00000367123	0	0	0	0	0	0	0	0.512	0.512
CD69	ITGB2	9606.ENSP00000228434	9606.ENSP00000380948	0	0	0	0	0.196	0	0	0.474	0.559
CD69	TNFAIP3	9606.ENSP00000228434	9606.ENSP00000481570	0	0	0	0	0.428	0	0	0.282	0.572
CD69	SDC1	9606.ENSP00000228434	9606.ENSP00000370542	0	0	0	0	0	0	0	0.575	0.575
CD69	GATA3	9606.ENSP00000228434	9606.ENSP00000368632	0	0	0	0	0.067	0.050	0	0.594	0.609
CD69	ICAM1	9606.ENSP00000228434	9606.ENSP00000264832	0	0	0	0	0.129	0	0	0.601	0.638
CD69	CXCL10	9606.ENSP00000228434	9606.ENSP00000305651	0	0	0	0	0.191	0	0	0.590	0.654
CD69	TNFRSF9	9606.ENSP00000228434	9606.ENSP00000478699	0	0	0	0	0.056	0	0	0.696	0.700
CD69	IL15	9606.ENSP00000228434	9606.ENSP00000296545	0	0	0	0	0.123	0	0	0.735	0.758
CD69	HLA-E	9606.ENSP00000228434	9606.ENSP00000365817	0	0	0	0	0.102	0.052	0	0.783	0.799
CD69	CD8A	9606.ENSP00000228434	9606.ENSP00000386559	0	0	0	0	0.194	0	0	0.927	0.938
CD8A	CEACAM1	9606.ENSP00000386559	9606.ENSP00000161559	0	0	0	0	0.051	0	0	0.474	0.479
CD8A	XBP1	9606.ENSP00000386559	9606.ENSP00000216037	0	0	0	0	0.049	0	0	0.430	0.434
CD8A	CORO1A	9606.ENSP00000386559	9606.ENSP00000219150	0	0	0	0	0.213	0	0	0.296	0.422
CD8A	RELB	9606.ENSP00000386559	9606.ENSP00000221452	0	0	0	0	0.064	0	0	0.447	0.460
CD8A	CLEC2B	9606.ENSP00000386559	9606.ENSP00000228438	0	0	0	0	0.117	0	0	0.414	0.460
CD8A	IL23A	9606.ENSP00000386559	9606.ENSP00000228534	0	0	0	0	0.056	0	0	0.507	0.514
CD8A	CLEC4A	9606.ENSP00000386559	9606.ENSP00000229332	0	0	0	0	0.149	0	0	0.400	0.467
CD8A	ULBP1	9606.ENSP00000386559	9606.ENSP00000229708	0	0	0	0	0.057	0	0	0.541	0.548
CD8A	EIF2AK2	9606.ENSP00000386559	9606.ENSP00000233057	0	0	0	0	0	0	0	0.480	0.480
CD8A	TNFSF10	9606.ENSP00000386559	9606.ENSP00000241261	0	0	0	0	0.102	0	0	0.581	0.607
CD8A	IRF1	9606.ENSP00000386559	9606.ENSP00000245414	0	0	0	0	0.190	0	0	0.605	0.666
CD8A	DHX58	9606.ENSP00000386559	9606.ENSP00000251642	0	0	0	0	0.062	0	0	0.418	0.430
CD8A	TRIM21	9606.ENSP00000386559	9606.ENSP00000254436	0	0	0	0	0.064	0	0	0.392	0.406
CD8A	H3-3B	9606.ENSP00000386559	9606.ENSP00000254810	0	0	0	0	0	0	0	0.472	0.472
CD8A	HLA-F	9606.ENSP00000386559	9606.ENSP00000259951	0	0	0	0	0.160	0	0.900	0.431	0.948
CD8A	NLRC5	9606.ENSP00000386559	9606.ENSP00000262510	0	0	0	0	0.141	0	0	0.399	0.462
CD8A	PRKCQ	9606.ENSP00000386559	9606.ENSP00000263125	0	0	0	0	0.149	0	0	0.371	0.441
CD8A	ICAM1	9606.ENSP00000386559	9606.ENSP00000264832	0	0	0	0	0.044	0	0	0.842	0.842
CD8A	LAMP3	9606.ENSP00000386559	9606.ENSP00000265598	0	0	0	0	0.127	0	0	0.506	0.550
CD8A	PMS2	9606.ENSP00000386559	9606.ENSP00000265849	0	0	0	0	0	0	0	0.405	0.405
CD8A	CXCL3	9606.ENSP00000386559	9606.ENSP00000296026	0	0	0	0	0.055	0	0	0.419	0.427
CD8A	IL15	9606.ENSP00000386559	9606.ENSP00000296545	0	0	0	0	0.072	0	0	0.934	0.936
CD8A	TLR3	9606.ENSP00000386559	9606.ENSP00000296795	0	0	0	0	0.100	0	0	0.728	0.745
CD8A	PTGER4	9606.ENSP00000386559	9606.ENSP00000302846	0	0	0	0	0.073	0	0	0.400	0.420
CD8A	CEBPB	9606.ENSP00000386559	9606.ENSP00000305422	0	0	0	0	0	0	0	0.417	0.416
CD8A	CXCL10	9606.ENSP00000386559	9606.ENSP00000305651	0	0	0	0	0.162	0	0	0.871	0.887
CD8A	FOS	9606.ENSP00000386559	9606.ENSP00000306245	0	0	0	0	0.057	0	0	0.477	0.486
CD8A	CXCL11	9606.ENSP00000386559	9606.ENSP00000306884	0	0	0	0	0.126	0	0	0.781	0.800
CD8A	NPTX1	9606.ENSP00000386559	9606.ENSP00000307549	0	0	0	0	0	0.466	0	0	0.465
CD8A	STAT2	9606.ENSP00000386559	9606.ENSP00000315768	0	0	0	0	0.053	0	0	0.507	0.513
CD8A	FGF8	9606.ENSP00000386559	9606.ENSP00000321797	0	0	0	0	0	0	0	0.400	0.400
CD8A	IFNL1	9606.ENSP00000386559	9606.ENSP00000329991	0	0	0	0	0.050	0	0	0.433	0.438
CD8A	IL21R	9606.ENSP00000386559	9606.ENSP00000338010	0	0	0	0	0.185	0	0	0.728	0.768
CD8A	GPT2	9606.ENSP00000386559	9606.ENSP00000345282	0	0	0	0	0	0	0	0.475	0.475
CD8A	TNFRSF14	9606.ENSP00000386559	9606.ENSP00000347948	0	0	0	0	0.065	0	0	0.593	0.603
CD8A	ELN	9606.ENSP00000386559	9606.ENSP00000351807	0	0	0	0	0.048	0	0	0.398	0.402
CD8A	STAT1	9606.ENSP00000386559	9606.ENSP00000354394	0	0	0	0	0.099	0	0	0.826	0.836
CD8A	GBP5	9606.ENSP00000386559	9606.ENSP00000359488	0	0	0	0	0.257	0	0	0.272	0.435
CD8A	GBP1	9606.ENSP00000386559	9606.ENSP00000359504	0	0	0	0	0.124	0	0	0.513	0.555
CD8A	ROR1	9606.ENSP00000386559	9606.ENSP00000360120	0	0	0	0	0	0.045	0	0.481	0.483
CD8A	JUN	9606.ENSP00000386559	9606.ENSP00000360266	0	0	0	0	0	0	0	0.583	0.583
CD8A	IFIT1	9606.ENSP00000386559	9606.ENSP00000360869	0	0	0	0	0.056	0	0	0.419	0.428
CD8A	IFIT3	9606.ENSP00000386559	9606.ENSP00000360876	0	0	0	0	0.063	0	0	0.392	0.405
CD8A	TRAF1	9606.ENSP00000386559	9606.ENSP00000362994	0	0	0	0	0.123	0	0	0.358	0.413
CD8A	PSMB9	9606.ENSP00000386559	9606.ENSP00000363993	0	0	0	0	0.149	0	0	0.594	0.640
CD8A	PSMB8	9606.ENSP00000386559	9606.ENSP00000364016	0	0	0	0	0.123	0	0	0.529	0.569
CD8A	HLA-C	9606.ENSP00000386559	9606.ENSP00000365402	0	0	0	0	0.080	0.585	0.900	0.873	0.994
CD8A	HLA-E	9606.ENSP00000386559	9606.ENSP00000365817	0	0	0	0	0.107	0.438	0.900	0.986	0.999
CD8A	HLA-G	9606.ENSP00000386559	9606.ENSP00000366024	0	0	0	0	0.102	0.510	0.900	0.961	0.998
CD8A	GATA3	9606.ENSP00000386559	9606.ENSP00000368632	0	0	0	0	0.118	0	0	0.723	0.745
CD8A	DDX58	9606.ENSP00000386559	9606.ENSP00000369213	0	0	0	0	0.064	0	0	0.644	0.652
CD8A	IFNB1	9606.ENSP00000386559	9606.ENSP00000369581	0	0	0	0	0	0	0	0.771	0.771
CD8A	SDC1	9606.ENSP00000386559	9606.ENSP00000370542	0	0	0	0	0	0	0	0.697	0.697
CD8A	JAK2	9606.ENSP00000386559	9606.ENSP00000371067	0	0	0	0	0.097	0.045	0	0.596	0.621
CD8A	CXCL1	9606.ENSP00000386559	9606.ENSP00000379110	0	0	0	0	0.055	0	0	0.667	0.671
CD8A	HLA-A	9606.ENSP00000386559	9606.ENSP00000379873	0	0	0	0	0.105	0.976	0.900	0.966	0.999
CD8A	IRF9	9606.ENSP00000386559	9606.ENSP00000380073	0	0	0	0	0.085	0	0	0.436	0.461
CD8A	IRF7	9606.ENSP00000386559	9606.ENSP00000380697	0	0	0	0	0.081	0	0	0.711	0.723
CD8A	ITGB2	9606.ENSP00000386559	9606.ENSP00000380948	0	0	0	0	0.191	0	0	0.748	0.787
CD8A	MX1	9606.ENSP00000386559	9606.ENSP00000381601	0	0	0	0	0.084	0	0	0.578	0.596
CD8A	IFITM3	9606.ENSP00000386559	9606.ENSP00000382707	0	0	0	0	0	0	0	0.418	0.418
CD8A	CDC42	9606.ENSP00000386559	9606.ENSP00000497733	0	0	0	0	0.090	0	0	0.373	0.405
CD8A	OAS1	9606.ENSP00000386559	9606.ENSP00000388001	0	0	0	0	0.059	0	0	0.398	0.409
CD8A	SAMHD1	9606.ENSP00000386559	9606.ENSP00000493536	0	0	0	0	0.072	0	0	0.397	0.416
CD8A	TNFAIP3	9606.ENSP00000386559	9606.ENSP00000481570	0	0	0	0	0.082	0	0	0.399	0.424
CD8A	IL32	9606.ENSP00000386559	9606.ENSP00000431775	0	0	0	0	0.139	0	0	0.432	0.490
CD8A	TLN2	9606.ENSP00000386559	9606.ENSP00000453508	0	0	0	0	0	0	0	0.535	0.535
CD8A	CXCL2	9606.ENSP00000386559	9606.ENSP00000427279	0	0	0	0	0.055	0	0	0.582	0.588
CD8A	TAPBP	9606.ENSP00000386559	9606.ENSP00000404833	0	0	0	0	0.072	0	0	0.583	0.596
CD8A	IFIH1	9606.ENSP00000386559	9606.ENSP00000497271	0	0	0	0	0.064	0	0	0.593	0.602
CD8A	ISG15	9606.ENSP00000386559	9606.ENSP00000496832	0	0	0	0	0.071	0	0	0.675	0.685
CD8A	SOCS1	9606.ENSP00000386559	9606.ENSP00000496577	0	0	0	0	0.116	0	0	0.721	0.742
CD8A	TNFRSF9	9606.ENSP00000386559	9606.ENSP00000478699	0	0	0	0	0.083	0	0	0.886	0.890
CD8A	HLA-B	9606.ENSP00000386559	9606.ENSP00000399168	0	0	0	0	0.107	0.585	0.900	0.909	0.996
CDC42	CHN2	9606.ENSP00000497733	9606.ENSP00000222792	0	0	0	0	0.047	0.125	0	0.381	0.439
CDC42	HCFC2	9606.ENSP00000497733	9606.ENSP00000229330	0	0	0	0	0.045	0	0	0.411	0.414
CDC42	RAB35	9606.ENSP00000497733	9606.ENSP00000229340	0	0	0	0.759	0.084	0.318	0	0.167	0.434
CDC42	EIF2AK2	9606.ENSP00000497733	9606.ENSP00000233057	0	0	0	0	0.093	0.363	0	0.175	0.482
CDC42	COG3	9606.ENSP00000497733	9606.ENSP00000258654	0	0	0	0	0.083	0.045	0.540	0.102	0.590
CDC42	PRKCQ	9606.ENSP00000497733	9606.ENSP00000263125	0	0	0	0	0.074	0.216	0	0.249	0.407
CDC42	ICAM1	9606.ENSP00000497733	9606.ENSP00000264832	0	0	0	0	0.093	0	0	0.418	0.449
CDC42	WHAMM	9606.ENSP00000497733	9606.ENSP00000286760	0	0	0	0	0.047	0.078	0.900	0.436	0.943
CDC42	FOS	9606.ENSP00000497733	9606.ENSP00000306245	0	0	0	0	0.058	0.071	0	0.427	0.455
CDC42	PRKACA	9606.ENSP00000497733	9606.ENSP00000309591	0	0	0	0	0.150	0.217	0	0.518	0.651
CDC42	EPN2	9606.ENSP00000497733	9606.ENSP00000320543	0	0	0	0	0.048	0.087	0	0.385	0.419
CDC42	WIPF2	9606.ENSP00000497733	9606.ENSP00000320924	0	0	0	0	0.049	0.168	0.400	0.466	0.712
CDC42	TUBA8	9606.ENSP00000497733	9606.ENSP00000333326	0	0	0	0	0.116	0.121	0.900	0.150	0.925
CDC42	MEF2C	9606.ENSP00000497733	9606.ENSP00000340874	0	0	0	0	0.086	0.046	0.500	0.234	0.621
CDC42	STAT1	9606.ENSP00000497733	9606.ENSP00000354394	0	0	0	0	0.094	0.157	0	0.458	0.550
CDC42	JUN	9606.ENSP00000497733	9606.ENSP00000360266	0	0	0	0	0.074	0.179	0	0.619	0.686
CDC42	FGR	9606.ENSP00000497733	9606.ENSP00000363117	0	0	0	0	0.107	0.110	0	0.315	0.408
CDC42	DVL1	9606.ENSP00000497733	9606.ENSP00000368166	0	0	0	0	0.042	0.093	0	0.468	0.497
CDC42	JAK2	9606.ENSP00000497733	9606.ENSP00000371067	0	0	0	0	0.114	0.110	0	0.371	0.461
CDC42	ITGB2	9606.ENSP00000497733	9606.ENSP00000380948	0	0	0	0	0.092	0.045	0	0.544	0.570
CDC42	MEF2B	9606.ENSP00000497733	9606.ENSP00000402154	0	0	0	0	0.055	0.046	0.500	0.081	0.530
CDC42	VAMP2	9606.ENSP00000497733	9606.ENSP00000418572	0	0	0	0	0.088	0.223	0	0.331	0.485
CDC42	TUBA1A	9606.ENSP00000497733	9606.ENSP00000439020	0	0	0	0	0.177	0.121	0.900	0.205	0.934
CDC42	TLN2	9606.ENSP00000497733	9606.ENSP00000453508	0	0	0	0	0.042	0	0	0.640	0.640
CDC42	LRP2	9606.ENSP00000497733	9606.ENSP00000496870	0	0	0	0	0	0.299	0	0.191	0.409
CDK20	KANK2	9606.ENSP00000322343	9606.ENSP00000468002	0	0	0	0	0	0.051	0	0.394	0.400
CEACAM1	XBP1	9606.ENSP00000161559	9606.ENSP00000216037	0	0	0	0	0.056	0	0	0.392	0.402
CEACAM1	SLC3A2	9606.ENSP00000161559	9606.ENSP00000367123	0	0	0	0	0	0	0	0.402	0.402
CEACAM1	OAS2	9606.ENSP00000161559	9606.ENSP00000342278	0	0	0	0	0.097	0	0	0.371	0.408
CEACAM1	CXCL11	9606.ENSP00000161559	9606.ENSP00000306884	0	0	0	0	0.060	0	0	0.442	0.453
CEACAM1	ITGB2	9606.ENSP00000161559	9606.ENSP00000380948	0	0	0	0	0	0	0	0.512	0.512
CEACAM1	ICAM1	9606.ENSP00000161559	9606.ENSP00000264832	0	0	0	0	0.123	0	0	0.484	0.529
CEACAM1	TNFRSF14	9606.ENSP00000161559	9606.ENSP00000347948	0	0	0.251	0	0.069	0	0	0.503	0.623
CEBPB	PPP1R15A	9606.ENSP00000305422	9606.ENSP00000200453	0	0	0	0	0.199	0.129	0	0.261	0.440
CEBPB	GADD45B	9606.ENSP00000305422	9606.ENSP00000215631	0	0	0	0	0.241	0	0	0.303	0.448
CEBPB	XBP1	9606.ENSP00000305422	9606.ENSP00000216037	0	0	0	0	0.139	0.071	0	0.497	0.563
CEBPB	RIPK2	9606.ENSP00000305422	9606.ENSP00000220751	0	0	0	0	0.164	0.053	0	0.484	0.556
CEBPB	RELB	9606.ENSP00000305422	9606.ENSP00000221452	0	0	0	0	0.148	0.045	0	0.396	0.465
CEBPB	EGR1	9606.ENSP00000305422	9606.ENSP00000239938	0	0	0	0	0.088	0.535	0	0.751	0.885
CEBPB	IRF1	9606.ENSP00000305422	9606.ENSP00000245414	0	0	0	0	0.187	0.047	0	0.669	0.721
CEBPB	FOSB	9606.ENSP00000305422	9606.ENSP00000245919	0	0	0	0	0.106	0.102	0	0.382	0.461
CEBPB	H3-3B	9606.ENSP00000305422	9606.ENSP00000254810	0	0	0	0	0.074	0	0	0.456	0.475
CEBPB	HLA-F	9606.ENSP00000305422	9606.ENSP00000259951	0	0	0	0	0.091	0	0	0.385	0.417
CEBPB	SLC7A5	9606.ENSP00000305422	9606.ENSP00000261622	0	0	0	0	0.151	0	0	0.400	0.469
CEBPB	ICAM1	9606.ENSP00000305422	9606.ENSP00000264832	0	0	0	0	0.084	0	0	0.377	0.404
CEBPB	PPARGC1A	9606.ENSP00000305422	9606.ENSP00000264867	0	0	0	0	0.053	0	0.500	0.910	0.953
CEBPB	JDP2	9606.ENSP00000305422	9606.ENSP00000267569	0	0	0	0	0.231	0.102	0	0.277	0.458
CEBPB	JUNB	9606.ENSP00000305422	9606.ENSP00000303315	0	0	0	0	0.316	0.094	0	0.436	0.620
CEBPB	MEF2C	9606.ENSP00000305422	9606.ENSP00000340874	0	0	0	0	0	0	0	0.404	0.404
CEBPB	MAFF	9606.ENSP00000305422	9606.ENSP00000442060	0	0	0	0	0.174	0.091	0	0.289	0.419
CEBPB	NRL	9606.ENSP00000305422	9606.ENSP00000454062	0	0	0	0	0	0.091	0	0.395	0.426
CEBPB	CXCL2	9606.ENSP00000305422	9606.ENSP00000427279	0	0	0	0	0.160	0	0	0.351	0.432
CEBPB	JAK2	9606.ENSP00000305422	9606.ENSP00000371067	0	0	0	0	0.089	0.053	0	0.405	0.442
CEBPB	PRKACA	9606.ENSP00000305422	9606.ENSP00000309591	0	0	0	0	0.064	0	0	0.432	0.445
CEBPB	ZFP36	9606.ENSP00000305422	9606.ENSP00000471239	0	0	0	0	0.293	0.049	0	0.240	0.445
CEBPB	SOCS1	9606.ENSP00000305422	9606.ENSP00000496577	0	0	0	0	0.124	0	0	0.437	0.486
CEBPB	DDIT4	9606.ENSP00000305422	9606.ENSP00000307305	0	0	0	0	0.196	0	0	0.399	0.496
CEBPB	SIX1	9606.ENSP00000305422	9606.ENSP00000494686	0	0	0	0	0.055	0	0	0.490	0.497
CEBPB	CXCL1	9606.ENSP00000305422	9606.ENSP00000379110	0	0	0	0	0.161	0	0	0.432	0.503
CEBPB	UBE2C	9606.ENSP00000305422	9606.ENSP00000348838	0	0	0	0	0.056	0.073	0.500	0.143	0.575
CEBPB	TNFAIP3	9606.ENSP00000305422	9606.ENSP00000481570	0	0	0	0	0.175	0.292	0	0.345	0.584
CEBPB	CIDEC	9606.ENSP00000305422	9606.ENSP00000373328	0	0	0	0	0	0	0	0.592	0.592
CEBPB	IRF7	9606.ENSP00000305422	9606.ENSP00000380697	0	0	0	0	0.133	0.047	0	0.563	0.608
CEBPB	HELZ2	9606.ENSP00000305422	9606.ENSP00000417401	0	0	0	0	0.084	0	0.500	0.285	0.643
CEBPB	CHAC1	9606.ENSP00000305422	9606.ENSP00000484644	0	0	0	0	0.137	0	0.500	0.275	0.660
CEBPB	DOT1L	9606.ENSP00000305422	9606.ENSP00000381657	0	0	0	0	0	0	0	0.667	0.667
CEBPB	SREBF1	9606.ENSP00000305422	9606.ENSP00000348069	0	0	0	0	0.067	0.092	0	0.657	0.684
CEBPB	GATA3	9606.ENSP00000305422	9606.ENSP00000368632	0	0	0	0	0	0.091	0	0.692	0.708
CEBPB	STAT1	9606.ENSP00000305422	9606.ENSP00000354394	0	0	0	0	0.104	0.053	0	0.742	0.762
CEBPB	FOS	9606.ENSP00000305422	9606.ENSP00000306245	0	0	0	0	0.208	0.102	0	0.766	0.819
CEBPB	TRIB3	9606.ENSP00000305422	9606.ENSP00000415416	0	0	0	0	0.141	0.094	0.500	0.748	0.889
CEBPB	KLF4	9606.ENSP00000305422	9606.ENSP00000363804	0	0	0	0	0.124	0.091	0.750	0.510	0.889
CEBPB	JUN	9606.ENSP00000305422	9606.ENSP00000360266	0	0	0	0	0.153	0.210	0	0.899	0.927
CEBPB	DDIT3	9606.ENSP00000305422	9606.ENSP00000448665	0	0	0	0	0.146	0.783	0.540	0.944	0.994
CENPB	TRIM21	9606.ENSP00000369075	9606.ENSP00000254436	0	0	0	0	0.047	0	0	0.815	0.816
CENPB	H3-3B	9606.ENSP00000369075	9606.ENSP00000254810	0	0	0	0	0	0	0	0.554	0.554
CENPB	SP110	9606.ENSP00000369075	9606.ENSP00000258381	0	0	0	0	0	0.421	0	0.047	0.424
CFAP53	EFCAB6	9606.ENSP00000381553	9606.ENSP00000262726	0	0	0	0	0.137	0.429	0	0.154	0.547
CFAP53	EFHB	9606.ENSP00000381553	9606.ENSP00000295824	0	0	0	0	0.185	0.821	0	0	0.848
CFAP53	TTC25	9606.ENSP00000381553	9606.ENSP00000478589	0	0	0	0	0.108	0.429	0	0.385	0.659
CFAP53	TUBA1A	9606.ENSP00000381553	9606.ENSP00000439020	0	0	0	0	0.111	0.821	0	0.113	0.846
CH25H	HERC5	9606.ENSP00000360918	9606.ENSP00000264350	0	0	0	0	0.049	0	0	0.439	0.444
CH25H	SREBF1	9606.ENSP00000360918	9606.ENSP00000348069	0	0	0	0	0.090	0	0	0.400	0.431
CH25H	IFNB1	9606.ENSP00000360918	9606.ENSP00000369581	0	0	0	0	0.060	0	0	0.393	0.405
CH25H	ISG15	9606.ENSP00000360918	9606.ENSP00000496832	0	0	0	0	0.048	0	0	0.435	0.439
CH25H	IFITM3	9606.ENSP00000360918	9606.ENSP00000382707	0	0	0	0	0.060	0.051	0	0.433	0.450
CH25H	RSAD2	9606.ENSP00000360918	9606.ENSP00000371471	0	0	0	0	0.056	0	0	0.516	0.524
CHAC1	PPP1R15A	9606.ENSP00000484644	9606.ENSP00000200453	0	0	0	0	0.063	0	0	0.629	0.637
CHAC1	XBP1	9606.ENSP00000484644	9606.ENSP00000216037	0	0	0	0	0.048	0	0	0.629	0.631
CHAC1	PCK2	9606.ENSP00000484644	9606.ENSP00000216780	0	0	0	0	0.186	0	0	0.408	0.497
CHAC1	LAP3	9606.ENSP00000484644	9606.ENSP00000226299	0	0	0	0	0	0	0.900	0.099	0.906
CHAC1	SESN2	9606.ENSP00000484644	9606.ENSP00000253063	0	0	0	0	0.257	0	0	0.494	0.608
CHAC1	SLC7A5	9606.ENSP00000484644	9606.ENSP00000261622	0	0	0	0	0.198	0	0	0.290	0.406
CHAC1	INHBE	9606.ENSP00000484644	9606.ENSP00000266646	0	0	0	0	0.255	0	0	0.392	0.528
CHAC1	SLC7A11	9606.ENSP00000484644	9606.ENSP00000280612	0	0	0	0	0.206	0	0	0.507	0.591
CHAC1	FOS	9606.ENSP00000484644	9606.ENSP00000306245	0	0	0	0	0.086	0	0	0.454	0.479
CHAC1	DDIT4	9606.ENSP00000484644	9606.ENSP00000307305	0	0	0	0	0.087	0	0	0.464	0.490
CHAC1	CTH	9606.ENSP00000484644	9606.ENSP00000359976	0	0	0	0	0.260	0	0	0.329	0.483
CHAC1	SLC3A2	9606.ENSP00000484644	9606.ENSP00000367123	0	0	0	0	0.149	0	0	0.398	0.465
CHAC1	MTHFD2	9606.ENSP00000484644	9606.ENSP00000377617	0.045	0	0	0	0.232	0	0	0.344	0.477
CHAC1	PSPH	9606.ENSP00000484644	9606.ENSP00000378854	0	0	0	0	0.106	0	0	0.385	0.427
CHAC1	MGST1	9606.ENSP00000484644	9606.ENSP00000379512	0	0	0	0	0	0	0.650	0.059	0.656
CHAC1	HERPUD1	9606.ENSP00000484644	9606.ENSP00000409555	0	0	0	0	0.138	0	0	0.391	0.453
CHAC1	TRIB3	9606.ENSP00000484644	9606.ENSP00000415416	0	0	0	0	0.421	0	0.750	0.788	0.966
CHAC1	DDIT3	9606.ENSP00000484644	9606.ENSP00000448665	0	0	0	0	0.174	0	0	0.380	0.466
CHAC1	OPLAH	9606.ENSP00000484644	9606.ENSP00000480476	0	0	0	0	0.042	0	0.900	0.364	0.933
CHD2	FAM174B	9606.ENSP00000377747	9606.ENSP00000329040	0	0	0	0	0	0	0	0.437	0.437
CIDEC	PPARGC1A	9606.ENSP00000373328	9606.ENSP00000264867	0	0	0	0	0	0	0	0.419	0.418
CIDEC	SREBF1	9606.ENSP00000373328	9606.ENSP00000348069	0	0	0	0	0	0	0	0.549	0.549
CLEC2B	TLR3	9606.ENSP00000228438	9606.ENSP00000296795	0	0	0	0	0.074	0.045	0	0.388	0.412
CLEC2B	TNFRSF9	9606.ENSP00000228438	9606.ENSP00000478699	0	0	0	0	0.042	0	0	0.418	0.418
CLEC2B	DDX58	9606.ENSP00000228438	9606.ENSP00000369213	0	0	0	0	0.074	0	0	0.428	0.447
CLEC2B	JAK2	9606.ENSP00000228438	9606.ENSP00000371067	0	0	0	0	0.116	0.045	0	0.444	0.490
CLEC2B	ICAM1	9606.ENSP00000228438	9606.ENSP00000264832	0	0	0	0	0.114	0	0	0.499	0.537
CLEC2B	HLA-E	9606.ENSP00000228438	9606.ENSP00000365817	0	0	0	0	0.086	0.173	0	0.669	0.728
CLEC3B	LGALS3BP	9606.ENSP00000296130	9606.ENSP00000262776	0	0	0	0	0	0.046	0.400	0.155	0.474
CLEC4A	ITGB2	9606.ENSP00000229332	9606.ENSP00000380948	0	0	0	0	0.340	0	0	0.147	0.413
CLEC4A	SAMHD1	9606.ENSP00000229332	9606.ENSP00000493536	0	0	0	0	0.120	0	0	0.442	0.488
CLHC1	EPN2	9606.ENSP00000384869	9606.ENSP00000320543	0	0	0	0	0.055	0.406	0	0.178	0.498
CLK1	CLK4	9606.ENSP00000394734	9606.ENSP00000316948	0	0	0.051	0.978	0.599	0	0.900	0.056	0.959
CLK1	RSRC2	9606.ENSP00000394734	9606.ENSP00000330188	0	0	0	0	0.421	0	0	0	0.421
CLK1	TRA2B	9606.ENSP00000394734	9606.ENSP00000416959	0	0	0	0	0.147	0.213	0	0.336	0.516
CLN8	FOS	9606.ENSP00000328182	9606.ENSP00000306245	0	0	0	0	0	0	0	0.422	0.422
CMPK2	USP18	9606.ENSP00000256722	9606.ENSP00000215794	0	0	0	0	0.662	0	0	0.669	0.883
CMPK2	OAS3	9606.ENSP00000256722	9606.ENSP00000228928	0	0	0	0	0.561	0	0	0.397	0.724
CMPK2	EIF2AK2	9606.ENSP00000256722	9606.ENSP00000233057	0	0	0	0	0.399	0	0	0.593	0.745
CMPK2	ZC3HAV1	9606.ENSP00000256722	9606.ENSP00000242351	0.042	0	0	0	0.280	0	0	0.251	0.439
CMPK2	IRF1	9606.ENSP00000256722	9606.ENSP00000245414	0	0	0	0	0.139	0	0	0.402	0.463
CMPK2	DHX58	9606.ENSP00000256722	9606.ENSP00000251642	0	0	0	0	0.476	0	0	0.422	0.685
CMPK2	TRIM21	9606.ENSP00000256722	9606.ENSP00000254436	0	0	0	0	0.279	0	0	0.214	0.410
CMPK2	TRIM22	9606.ENSP00000256722	9606.ENSP00000369299	0	0	0	0	0.280	0	0	0.228	0.421
CMPK2	IFITM1	9606.ENSP00000256722	9606.ENSP00000330825	0	0	0	0	0.122	0	0	0.399	0.450
CMPK2	TRIM25	9606.ENSP00000256722	9606.ENSP00000323889	0	0	0	0	0.132	0	0	0.393	0.451
CMPK2	PLSCR1	9606.ENSP00000256722	9606.ENSP00000345494	0	0	0	0	0.247	0	0	0.308	0.456
CMPK2	IRF9	9606.ENSP00000256722	9606.ENSP00000380073	0	0	0	0	0.259	0	0	0.318	0.474
CMPK2	GBP5	9606.ENSP00000256722	9606.ENSP00000359488	0	0	0	0	0.265	0	0	0.317	0.477
CMPK2	LY6E	9606.ENSP00000256722	9606.ENSP00000428572	0	0	0	0	0.212	0	0	0.374	0.486
CMPK2	CXCL10	9606.ENSP00000256722	9606.ENSP00000305651	0	0	0	0	0.286	0	0	0.317	0.491
CMPK2	DTX3L	9606.ENSP00000256722	9606.ENSP00000296161	0	0	0	0	0.409	0	0	0.181	0.495
CMPK2	USP41	9606.ENSP00000256722	9606.ENSP00000414922	0	0	0	0	0.294	0	0	0.316	0.497
CMPK2	GBP1	9606.ENSP00000256722	9606.ENSP00000359504	0	0	0	0	0.246	0	0	0.412	0.538
CMPK2	PARP14	9606.ENSP00000256722	9606.ENSP00000418194	0.042	0	0	0	0.371	0	0	0.319	0.554
CMPK2	HELZ2	9606.ENSP00000256722	9606.ENSP00000417401	0	0	0	0	0.325	0	0	0.394	0.574
CMPK2	DDX60L	9606.ENSP00000256722	9606.ENSP00000260184	0	0	0	0	0.528	0	0	0.168	0.591
CMPK2	IFI35	9606.ENSP00000256722	9606.ENSP00000395590	0	0	0	0	0.409	0	0	0.341	0.594
CMPK2	STAT1	9606.ENSP00000256722	9606.ENSP00000354394	0	0	0	0	0.438	0	0	0.314	0.599
